,시점,관측지점별,평균기온 (℃),평균최고기온 (℃),평균최저기온 (℃),최고기온 (℃),최저기온 (℃),합계강수량 (mm),평균지면온도 (℃),대분류
1284,2017,순천,13.1,18.7,8.1,35.3,-9.4,901.9,15.2,전라남도
1285,2017,진도(첨찰산),12.7,19.3,7.1,36.4,-10.2,883.4,14.9,전라남도
1286,2017,홍성,12.4,17.4,9.0,34.0,-7.7,814.5,15.4,충청남도
1287,2017,고산,16.8,20.0,14.0,37.0,-1.1,773.3,18.4,제주도
1288,2017,성산,16.0,19.1,13.4,35.1,-1.4,861.3,18.3,제주도
1289,2017,서귀포,16.0,19.8,12.3,34.3,-3.8,1917.7,16.8,제주도
1290,2017,진주,17.0,20.3,14.0,35.8,-1.6,1334.0,18.8,경상남도
1291,2017,강화,13.5,20.3,7.5,37.1,-12.0,766.7,16.4,인천광역시
1292,2017,양평,11.5,16.5,6.6,33.4,-14.3,809.3,14.0,경기도
1293,2017,이천,12.2,18.1,6.8,36.3,-17.0,1188.4,15.1,경기도
1294,2017,인제,11.7,18.2,5.9,37.1,-17.4,1020.0,14.7,강원도
1295,2017,홍천,10.5,16.8,5.2,35.8,-17.3,1209.3,13.5,강원도
1296,2017,태백,11.3,18.0,5.7,37.2,-18.2,1192.2,13.7,강원도
1297,2017,정선,9.0,14.5,3.9,33.1,-16.3,933.8,10.9,강원도
1298,2017,제천,10.8,17.3,5.5,35.5,-17.2,972.5,13.6,충청북도
1299,2017,보은,10.5,17.2,4.3,36.2,-18.9,1070.7,13.4,충청북도
1300,2017,천안,11.5,18.4,5.5,35.8,-16.9,1322.8,14.6,충청남도
1301,2017,보령,11.8,18.0,6.1,35.2,-15.9,1305.0,14.1,충청남도
1302,2017,부여,12.8,17.5,8.5,35.2,-10.4,856.2,15.2,충청남도
1303,2017,금산,12.5,18.9,7.0,36.5,-13.3,1112.0,14.6,충청남도
1304,2017,부안,11.8,18.5,6.0,36.0,-15.0,967.6,14.3,전라북도
1305,2017,임실,13.2,18.7,8.6,35.8,-9.7,906.5,15.3,전라북도
1306,2017,정읍,11.6,18.6,5.6,36.5,-14.9,958.3,13.5,전라북도
1307,2017,남원,13.1,18.8,8.1,35.8,-10.9,938.2,15.6,전라북도
1308,2017,장수,12.7,19.2,7.2,37.0,-13.1,851.3,14.5,전라북도
1309,2017,고창군,10.8,17.5,4.8,35.3,-16.6,1128.1,14.2,전라북도
1310,2017,영광,13.5,19.4,8.3,36.2,-10.0,1063.3,15.4,전라남도
1311,2017,김해,12.9,18.6,8.0,35.8,-9.9,841.7,15.2,경상남도
1312,2017,순창,14.6,20.2,10.1,38.0,-8.4,755.8,16.9,전라북도
1313,2017,북창원,12.2,18.7,6.6,36.7,-14.8,1023.2,14.3,경상남도
1314,2017,보성,15.1,21.0,10.1,38.7,-8.5,720.2,16.2,전라남도
1315,2017,강진,14.1,19.9,8.8,35.5,-8.7,918.1,15.7,전라남도
1316,2017,장흥,-,19.7,8.8,37.0,-7.3,816.2,16.0,전라남도
1317,2017,해남,13.8,19.8,8.2,35.6,-8.8,969.7,15.9,전라남도
1318,2017,고흥,13.4,19.5,7.6,37.2,-10.4,725.3,17.1,전라남도
1319,2017,의령,13.7,19.5,8.4,36.0,-10.6,1115.4,16.1,경상남도
1320,2017,함양,13.6,20.9,7.4,37.6,-12.2,876.8,16.7,경상남도
1321,2017,광양,14.9,20.1,10.6,37.0,-7.6,824.4,16.7,전라남도
1322,2017,진도,14.0,18.7,9.4,34.8,-6.1,787.6,18.0,전라남도
1323,2017,봉화,10.3,17.4,3.9,34.6,-17.9,795.3,12.7,경상북도
1324,2017,영주,11.6,17.7,5.9,36.4,-15.4,1055.3,15.4,경상북도
1325,2017,문경,12.4,18.5,7.0,36.0,-13.1,1292.8,15.4,경상북도
1326,2017,청송,11.2,18.5,5.0,36.9,-16.3,783.9,13.9,경상북도
1327,2017,영덕,13.7,19.3,8.8,38.1,-9.4,880.3,16.3,경상북도
1328,2017,의성,11.9,19.9,5.0,36.6,-16.7,691.7,14.9,경상북도
1329,2017,구미,13.7,19.7,8.4,36.2,-10.8,688.6,16.3,경상북도
1330,2017,영천,13.5,20.2,7.5,38.9,-13.4,713.9,15.6,경상북도
1331,2017,경주,13.7,20.3,7.9,39.7,-10.2,590.7,15.5,경상북도
1332,2017,거창,12.2,19.3,6.0,36.2,-13.9,782.8,15.1,경상남도
1333,2017,합천,13.5,20.7,7.2,38.4,-13.0,780.0,17.0,경상남도
1334,2017,밀양,14.2,21.2,8.1,39.0,-11.4,558.1,17.2,경상남도
1335,2017,산청,13.3,19.9,7.8,36.5,-12.6,770.8,15.7,경상남도
1336,2017,거제,15.2,20.2,11.0,37.0,-6.8,1411.1,16.9,경상남도
1337,2017,남해,14.9,20.2,10.4,36.9,-9.1,1157.8,17.0,경상남도
1338,2018,속초,12.6,16.9,8.5,38.7,-16.2,1777.0,14.4,강원도
1339,2018,북춘천,11.2,17.9,5.3,40.6,-21.7,1261.9,-,강원도
1340,2018,철원,10.4,16.7,4.6,38.4,-25.2,1480.6,13.4,강원도
1341,2018,동두천,11.7,18.4,6.4,38.7,-20.4,1500.0,14.3,경기도
1342,2018,파주,10.5,17.1,4.9,37.6,-23.5,1009.5,13.0,경기도
1343,2018,대관령,7.2,12.5,2.0,32.9,-24.4,1731.4,9.3,강원도
1344,2018,춘천,11.6,17.6,6.4,39.5,-21.6,1401.5,13.7,강원도
1345,2018,백령도,11.0,14.1,8.3,32.8,-13.7,831.1,-,인천광역시
1346,2018,북강릉,12.7,16.9,8.5,37.1,-15.9,1548.1,13.9,강원도
1347,2018,강릉,13.7,18.0,9.8,38.2,-14.2,1599.4,15.2,강원도
1348,2018,동해,13.2,17.1,9.4,35.8,-12.4,1436.5,14.8,강원도
1349,2018,서울,12.9,17.9,8.8,39.6,-17.8,1284.1,14.6,서울특별시
1350,2018,인천,12.5,16.3,9.2,35.9,-17.1,1134.4,13.8,인천광역시
1351,2018,원주,12.4,17.7,7.7,38.8,-17.4,1229.2,13.7,경상북도
1352,2018,울릉도,13.0,16.0,10.5,34.5,-10.7,1586.4,15.2,경상북도
1353,2018,수원,12.7,18.5,7.9,39.3,-16.8,1293.1,13.7,경기도
1354,2018,영월,11.5,18.0,6.1,39.9,-18.5,1360.8,14.1,강원도
1355,2018,충주,12.0,18.4,6.4,40.0,-19.2,1349.1,14.7,충청북도
1356,2018,서산,12.2,17.6,7.4,37.1,-15.9,1227.2,14.8,충청남도
1357,2018,울진,13.0,17.8,8.6,36.6,-13.3,1436.2,15.4,경상북도
1358,2018,청주,13.5,18.7,9.1,39.1,-15.8,1381.6,14.8,충청북도
1359,2018,대전,13.5,19.0,8.8,39.4,-16.3,1542.1,15.8,대전광역시
1360,2018,추풍령,11.9,17.5,6.5,36.7,-15.9,1304.2,14.2,충청북도
1361,2018,안동,12.7,18.9,7.3,38.9,-18.2,1078.0,15.1,경상북도
1362,2018,상주,13.1,19.1,8.0,38.5,-14.9,1357.2,15.8,경상북도
1363,2018,포항,14.8,19.0,11.1,39.4,-12.9,1284.3,16.9,경상북도
1364,2018,군산,13.2,18.1,9.0,37.1,-15.0,1637.1,15.9,전라북도
1365,2018,대구,14.1,19.6,9.2,39.2,-13.9,1297.6,16.3,대구광역시
1366,2018,전주,13.9,19.3,9.5,38.9,-15.0,1332.5,16.7,전라북도
1367,2018,울산,14.3,19.0,10.2,37.3,-12.4,1416.1,14.9,울산광역시
1368,2018,창원,14.2,19.1,10.1,37.0,-12.0,1507.3,15.9,경상남도
1369,2018,광주,14.6,20.1,10.3,38.5,-11.5,1427.9,16.5,광주광역시
1370,2018,부산,15.1,19.2,11.8,36.4,-9.9,1778.6,17.6,부산광역시
1371,2018,통영,14.8,19.2,11.2,36.9,-9.0,2118.7,16.8,경상남도
1372,2018,목포,14.4,18.4,11.1,36.7,-11.3,1363.3,17.2,전라남도
1373,2018,여수,14.9,18.4,12.0,35.0,-10.3,1578.7,16.5,전라남도
1374,2018,흑산도,13.8,17.2,11.4,34.9,-6.7,1516.2,17.1,전라남도
1375,2018,완도,14.8,19.2,11.1,35.7,-8.2,1431.4,16.3,전라남도
1376,2018,고창,13.3,18.8,8.5,37.8,-15.8,1316.9,15.6,전라북도
1377,2018,순천,12.7,18.8,7.3,35.8,-12.5,1532.4,14.7,전라남도
1378,2018,진도(첨찰산),12.2,17.1,9.1,35.6,-13.8,1394.6,15.2,전라남도
1379,2018,홍성,12.4,17.8,7.3,37.0,-16.6,1299.0,15.1,충청남도
1380,2018,제주,16.6,19.8,13.9,35.3,-2.6,1769.5,18.3,제주도
1381,2018,고산,16.1,19.2,13.6,35.5,-2.7,1345.8,18.0,제주도
1382,2018,성산,15.7,19.3,12.3,34.7,-3.8,2146.7,16.6,제주도
1383,2018,서귀포,16.7,20.0,13.9,33.5,-3.0,2166.2,18.5,제주도
1384,2018,진주,13.4,19.8,7.7,37.9,-14.3,1605.4,-,경상남도
1385,2018,강화,11.3,16.4,6.5,35.4,-19.0,1072.3,13.7,인천광역시
1386,2018,양평,12.1,18.2,6.8,40.1,-19.9,1355.4,14.5,경기도
1387,2018,이천,11.7,18.3,6.0,39.4,-19.2,1425.5,14.5,경기도
1388,2018,인제,10.1,16.5,4.8,37.7,-21.3,1214.3,12.4,강원도
1389,2018,홍천,11.2,18.0,5.6,41.0,-21.7,1348.6,13.7,강원도
1390,2018,태백,9.3,14.8,4.2,35.7,-20.1,1489.3,10.7,강원도
1391,2018,정선,10.6,17.2,5.4,39.6,-20.1,1420.9,13.7,강원도
1392,2018,제천,10.5,17.4,4.5,39.4,-21.3,1409.3,13.7,충청북도
1393,2018,보은,11.6,18.5,5.7,38.2,-19.7,1409.5,14.7,충청북도
1394,2018,천안,11.8,18.0,6.2,37.8,-20.6,1163.4,14.7,충청남도
1395,2018,보령,13.0,17.6,8.8,36.4,-14.8,1337.2,15.7,충청남도
1396,2018,부여,12.7,19.1,7.3,39.3,-16.6,1457.9,15.3,충청남도
1397,2018,금산,12.0,18.6,6.2,38.8,-17.5,1397.2,15.0,충청남도
1398,2018,부안,13.3,18.8,8.8,38.0,-14.6,1359.0,16.3,전라북도
1399,2018,임실,12.0,18.8,6.0,37.5,-20.0,1468.2,14.7,전라북도
1400,2018,정읍,13.1,18.7,8.4,38.4,-14.7,1305.0,16.1,전라북도
1401,2018,남원,13.0,19.2,7.7,37.5,-16.4,1431.7,15.4,전라북도
1402,2018,장수,11.1,17.7,5.2,36.5,-19.4,1665.0,14.7,전라북도
1403,2018,고창군,12.8,18.7,7.9,37.7,-15.6,1314.1,15.7,전라북도
1404,2018,영광,13.1,18.7,8.4,37.6,-15.2,1378.0,15.7,전라남도
1405,2018,김해,14.8,20.3,10.5,38.5,-12.4,1469.7,-,경상남도
1406,2018,순창,12.8,19.2,7.4,38.1,-16.2,1523.3,15.7,전라북도
1407,2018,북창원,14.4,19.8,10.0,37.3,-11.7,1654.9,16.7,경상남도
1408,2018,양산,14.8,20.5,10.0,39.1,-11.1,1589.2,15.4,경상남도
1409,2018,보성,14.1,19.4,9.1,36.2,-11.6,1430.1,15.7,전라남도
1410,2018,강진,14.0,19.5,9.3,37.4,-12.7,1634.5,16.3,전라남도
1411,2018,장흥,13.8,19.5,8.5,36.8,-13.2,1410.9,15.9,전라남도
1412,2018,해남,13.2,19.0,7.9,36.6,-14.0,1297.1,15.8,전라남도
1413,2018,고흥,13.6,19.1,8.5,35.7,-12.6,1458.8,15.7,전라남도
1414,2018,의령,13.5,20.4,7.6,38.7,-14.4,1561.6,16.4,경상남도
1415,2018,함양,12.7,19.6,6.7,37.8,-16.0,1666.7,14.2,경상남도
1416,2018,광양,14.8,19.8,10.7,37.6,-11.3,1695.0,16.2,전라남도
1417,2018,진도,14.1,18.5,9.8,35.5,-9.5,1589.5,17.1,전라남도
1418,2018,봉화,10.3,17.4,4.0,37.8,-21.7,1290.7,13.0,경상북도
1419,2018,영주,11.6,17.6,5.9,38.0,-19.0,1591.5,15.7,경상북도
1420,2018,문경,12.4,18.4,7.0,38.1,-16.7,1360.1,15.3,경상북도
1421,2018,청송,11.2,18.1,5.3,38.1,-19.8,1139.7,14.5,경상북도
1422,2018,영덕,13.4,18.9,8.6,39.9,-14.6,1365.4,15.9,경상북도
1423,2018,의성,12.4,20.2,5.7,40.4,-19.2,1079.4,15.3,경상북도
1424,2018,구미,13.6,19.3,8.5,38.1,-14.6,1410.1,16.2,경상북도
1425,2018,영천,13.3,19.8,7.6,39.1,-14.8,1149.8,15.1,경상북도
1426,2018,경주,13.5,19.7,8.1,39.8,-13.0,1303.7,15.2,경상북도
1427,2018,거창,12.3,19.1,6.2,37.1,-16.4,1215.6,15.0,경상남도
1428,2018,합천,13.3,20.3,7.3,39.5,-15.2,1479.4,16.5,경상남도
1429,2018,밀양,13.8,20.3,8.2,38.9,-13.7,1337.0,16.5,경상남도
1430,2018,산청,13.1,19.5,7.8,37.9,-14.6,1601.5,15.4,경상남도
1431,2018,거제,15.0,19.8,11.0,37.8,-8.3,2507.6,16.2,경상남도
1432,2018,남해,14.6,19.7,10.3,36.8,-9.9,2203.6,16.6,경상남도
1433,2019,속초,13.8,18.0,9.6,36.1,-9.0,1355.5,15.0,강원도
1434,2019,북춘천,11.7,18.3,5.8,36.5,-15.1,931.8,14.3,강원도
1435,2019,철원,11.1,17.5,5.0,35.1,-17.1,920.5,13.4,강원도
1436,2019,동두천,12.0,18.4,6.6,35.8,-13.4,1028.1,14.4,경기도
1437,2019,파주,11.3,17.7,5.5,34.7,-16.1,1022.4,13.7,경기도
1438,2019,대관령,8.1,13.6,2.7,30.2,-20.1,1198.5,10.1,강원도
1439,2019,춘천,12.3,18.3,7.1,36.3,-14.1,923.2,14.0,강원도
1440,2019,백령도,12.0,15.3,9.3,31.2,-9.3,595.4,15.0,인천광역시
1441,2019,북강릉,13.6,17.9,9.4,34.5,-7.6,1569.7,14.9,강원도
1442,2019,강릉,14.7,19.4,10.7,36.4,-6.2,1670.5,15.6,강원도
1443,2019,동해,13.4,17.4,9.6,33.5,-6.0,1532.8,15.4,강원도
1444,2019,서울,13.5,18.5,9.3,36.8,-10.9,891.3,15.2,서울특별시
1445,2019,인천,13.2,17.1,9.9,36.0,-10.4,919.5,14.2,인천광역시
1446,2019,원주,13.0,18.3,8.1,35.9,-11.3,771.9,13.7,경상북도
1447,2019,울릉도,13.7,16.8,11.1,32.7,-2.9,1367.4,16.0,경상북도
1448,2019,수원,13.2,18.8,8.2,36.5,-10.8,915.8,14.0,경기도
1449,2019,영월,12.1,18.7,6.6,36.9,-13.4,830.4,14.3,강원도
1450,2019,충주,12.3,18.6,6.7,35.5,-13.2,795.5,14.5,충청북도
1451,2019,서산,12.7,18.3,7.6,36.3,-10.9,915.0,14.8,충청남도
1452,2019,울진,13.9,18.7,9.6,35.8,-5.4,1581.2,15.9,경상북도
1453,2019,청주,14.2,19.3,9.7,36.7,-8.6,856.7,15.7,충청북도
1454,2019,대전,14.0,19.5,9.2,36.0,-9.6,984.2,15.9,대전광역시
1455,2019,추풍령,12.4,17.9,7.1,33.8,-11.2,1164.1,14.2,충청북도
1456,2019,안동,12.9,18.9,7.4,36.9,-11.6,867.8,15.7,경상북도
1457,2019,상주,13.4,19.2,8.3,35.2,-8.7,1062.5,15.7,경상북도
1458,2019,포항,15.5,19.8,11.8,36.5,-5.1,1425.1,17.5,경상북도
1459,2019,군산,13.5,18.4,9.3,34.9,-8.1,1008.1,15.7,전라북도
1460,2019,대구,14.8,20.3,9.9,36.9,-7.2,995.7,16.7,대구광역시
1461,2019,전주,14.2,19.5,9.7,35.1,-7.5,968.9,16.3,전라북도
1462,2019,울산,14.9,19.7,10.7,35.0,-5.3,1450.1,15.1,울산광역시
1463,2019,창원,14.6,19.7,10.5,35.6,-5.9,1587.0,16.5,경상남도
1464,2019,광주,14.7,20.0,10.5,34.8,-5.9,1085.9,16.5,광주광역시
1465,2019,부산,15.7,19.8,12.5,35.0,-4.4,1623.2,16.9,부산광역시
1466,2019,통영,15.3,19.8,11.6,35.9,-4.2,1684.6,16.8,경상남도
1467,2019,목포,14.3,18.2,11.1,33.8,-4.1,1248.4,16.7,전라남도
1468,2019,여수,15.4,19.0,12.5,33.9,-4.8,1529.9,16.7,전라남도
1469,2019,흑산도,14.1,17.4,11.7,29.9,-1.2,1079.1,16.9,전라남도
1470,2019,완도,15.0,19.5,11.3,33.5,-4.1,1678.8,16.3,전라남도
1471,2019,고창,13.4,18.9,8.6,35.1,-8.3,1099.5,15.3,전라북도
1472,2019,순천,13.1,19.3,7.9,33.8,-8.5,1568.2,14.8,전라남도
1473,2019,홍성,12.7,18.3,7.5,34.7,-10.9,922.3,15.1,충청남도
1474,2019,제주,16.8,19.9,14.2,35.4,1.0,1979.9,18.4,제주도
1475,2019,고산,16.2,19.2,13.7,32.9,1.3,1560.9,17.8,제주도
1476,2019,성산,16.1,19.8,12.5,32.5,-0.7,2658.1,17.0,제주도
1477,2019,서귀포,17.3,20.5,14.4,32.2,2.0,2210.3,19.7,제주도
1478,2019,진주,13.9,20.5,8.3,35.7,-10.1,1481.6,16.5,경상남도
1479,2019,강화,12.2,17.4,7.1,35.0,-12.6,1079.3,14.5,인천광역시
1480,2019,양평,12.7,18.8,7.4,36.4,-13.6,1038.6,14.8,경기도
1481,2019,이천,12.3,18.9,6.6,37.3,-14.6,997.5,14.7,경기도
1482,2019,인제,11.2,17.6,5.8,36.0,-15.4,779.3,13.8,강원도
1483,2019,홍천,12.1,19.0,6.6,37.1,-14.9,871.4,14.1,강원도
1484,2019,태백,9.9,15.6,4.8,33.0,-14.6,1169.8,11.4,강원도
1485,2019,정선,11.2,17.9,5.9,35.6,-13.8,798.9,13.6,강원도
1486,2019,제천,11.1,18.2,4.9,36.5,-16.1,843.0,13.5,충청북도
1487,2019,보은,12.2,19.0,6.1,35.8,-13.1,1046.2,14.3,충청북도
1488,2019,천안,12.0,18.1,6.3,34.3,-13.2,845.6,14.3,충청남도
1489,2019,보령,13.2,18.1,8.9,35.5,-8.0,821.9,15.9,충청남도
1490,2019,부여,12.9,19.5,7.4,36.4,-10.9,992.0,15.4,충청남도
1491,2019,금산,12.4,19.2,6.6,36.1,-12.5,982.6,14.8,충청남도
1492,2019,부안,13.7,19.1,9.1,35.8,-8.2,1087.5,16.1,전라북도
1493,2019,임실,12.2,19.1,6.4,35.3,-12.4,1069.7,14.2,전라북도
1494,2019,정읍,13.3,18.8,8.5,34.7,-8.0,1246.7,14.7,전라북도
1495,2019,남원,13.3,19.6,8.0,35.4,-10.1,1332.8,14.7,전라북도
1496,2019,장수,11.4,18.0,5.6,33.9,-13.6,1262.8,14.1,전라북도
1497,2019,고창군,13.2,18.9,8.3,34.5,-8.3,1121.7,15.4,전라북도
1498,2019,영광,13.3,18.6,8.6,34.9,-8.9,1205.3,15.8,전라남도
1499,2019,김해,15.5,21.1,11.2,36.6,-5.2,1494.0,16.3,경상남도
1500,2019,순창,13.0,19.5,7.6,36.0,-10.7,1284.2,15.1,전라북도
1501,2019,북창원,14.2,19.8,9.7,34.9,-6.8,1675.3,15.6,경상남도
1502,2019,양산,15.4,21.3,10.6,36.9,-6.0,1536.1,15.7,경상남도
1503,2019,보성,14.3,19.8,9.3,35.1,-8.3,1527.2,15.3,전라남도
1504,2019,강진,14.3,19.8,9.4,35.0,-6.0,1481.6,15.7,전라남도
1505,2019,장흥,14.2,20.0,8.8,34.5,-8.2,1517.4,15.9,전라남도
1506,2019,해남,13.2,19.1,7.8,34.4,-10.0,1222.0,15.6,전라남도
1507,2019,고흥,13.9,19.4,8.7,35.4,-7.5,1676.5,16.1,전라남도
1508,2019,의령,14.0,20.9,8.2,36.1,-10.2,1272.8,16.3,경상남도
1509,2019,함양,13.2,20.0,7.3,35.1,-11.0,1464.6,14.4,경상남도
1510,2019,광양,15.4,20.5,11.2,34.8,-5.6,1566.1,16.5,전라남도
1511,2019,진도,14.2,18.6,9.8,33.3,-5.3,1538.8,16.3,전라남도
1512,2019,봉화,11.0,18.1,4.8,34.5,-15.6,1005.8,12.9,경상북도
1513,2019,영주,12.1,18.1,6.4,36.2,-13.5,996.4,15.6,경상북도
1514,2019,문경,12.9,18.9,7.4,35.5,-10.5,1082.5,15.5,경상북도
1515,2019,청송,11.7,18.5,5.8,35.5,-13.5,982.8,14.0,경상북도
1516,2019,영덕,14.3,19.9,9.6,35.8,-6.0,1455.9,16.8,경상북도
1517,2019,의성,12.9,20.7,6.3,37.6,-13.7,831.3,15.6,경상북도
1518,2019,구미,14.2,19.9,9.1,35.9,-7.5,1133.2,16.6,경상북도
1519,2019,영천,14.1,20.5,8.3,37.2,-10.2,1038.0,15.9,경상북도
1520,2019,경주,14.1,20.5,8.7,37.5,-8.3,1239.8,16.0,경상북도
1521,2019,거창,12.7,19.6,6.7,34.6,-12.0,1232.4,15.0,경상남도
1522,2019,합천,13.8,20.9,8.0,36.6,-10.7,1417.6,17.0,경상남도
1523,2019,밀양,14.3,20.8,8.6,36.6,-9.4,1181.1,17.2,경상남도
1524,2019,산청,13.7,20.2,8.3,36.4,-9.6,1769.9,15.3,경상남도
1525,2019,거제,15.6,20.5,11.5,35.8,-3.4,2268.7,16.1,경상남도
1526,2019,남해,15.2,20.3,10.9,35.2,-5.4,2171.7,16.8,경상남도
1527,2020,속초,13.3,17.5,9.3,35.1,-11.3,2085.8,14.8,강원도
1528,2020,북춘천,11.4,17.8,5.9,35.8,-18.5,1561.4,14.3,강원도
1529,2020,철원,11.0,16.9,5.4,34.9,-18.8,1749.3,13.6,강원도
1530,2020,동두천,11.8,18.0,6.8,35.5,-15.9,1641.9,14.2,경기도
1531,2020,파주,11.2,17.3,5.8,34.4,-17.4,1612.3,13.7,경기도
1532,2020,대관령,7.8,13.1,2.7,31.6,-24.0,1755.8,10.2,강원도
1533,2020,춘천,12.2,18.0,7.1,36.4,-17.2,1550.9,13.8,강원도
1534,2020,백령도,12.1,15.0,9.7,30.5,-10.0,1258.4,14.0,인천광역시
1535,2020,북강릉,13.1,17.5,8.9,35.2,-11.7,1801.7,14.8,강원도
1536,2020,강릉,14.3,18.6,10.4,36.5,-10.3,1812.9,15.8,강원도
1537,2020,동해,12.9,16.9,9.3,32.9,-9.2,1322.4,15.9,강원도
1538,2020,서울,13.2,17.9,9.4,35.4,-12.9,1651.1,14.7,서울특별시
1539,2020,인천,12.8,16.3,9.8,33.9,-11.9,1311.9,13.7,인천광역시
1540,2020,원주,12.8,17.9,8.2,34.5,-14.6,1317.0,14.5,경상북도
1541,2020,울릉도,13.4,16.5,11.0,32.0,-5.5,1462.0,14.8,경상북도
1542,2020,수원,12.9,18.0,8.5,34.9,-12.6,1635.5,14.0,경기도
1543,2020,영월,11.9,18.4,6.7,36.8,-17.4,1344.1,14.3,강원도
1544,2020,충주,12.1,18.1,6.8,34.5,-17.0,1446.5,14.5,충청북도
1545,2020,서산,12.6,18.0,8.0,34.9,-10.5,1488.7,14.5,충청남도
1546,2020,울진,13.4,18.0,9.1,35.0,-11.0,1336.2,16.0,경상북도
1547,2020,청주,13.9,18.9,9.7,36.0,-13.7,1358.6,16.3,충청북도
1548,2020,대전,13.7,19.2,9.2,35.4,-13.2,1614.0,15.6,대전광역시
1549,2020,추풍령,12.0,17.4,7.1,33.6,-13.5,1554.0,14.8,충청북도
1550,2020,안동,12.6,18.6,7.3,35.7,-14.7,1211.8,15.8,경상북도
1551,2020,상주,13.1,18.8,8.2,35.0,-13.0,1563.7,15.3,경상북도
1552,2020,포항,15.1,19.4,11.4,36.9,-10.1,1238.9,17.3,경상북도
1553,2020,군산,13.4,18.2,9.4,34.7,-10.6,1664.8,15.7,전라북도
1554,2020,대구,14.5,20.0,9.8,37.0,-10.3,1244.9,16.9,대구광역시
1555,2020,전주,14.0,19.2,9.7,35.1,-10.0,1780.8,16.1,전라북도
1556,2020,울산,14.6,19.3,10.6,35.5,-8.9,1557.9,15.0,울산광역시
1557,2020,창원,14.4,19.3,10.5,35.8,-9.8,1672.8,15.5,경상남도
1558,2020,광주,14.5,19.6,10.5,34.4,-8.9,2027.0,16.8,광주광역시
1559,2020,부산,15.2,19.4,11.9,33.2,-8.0,2281.6,18.0,부산광역시
1560,2020,통영,15.0,19.3,11.5,35.0,-6.7,2137.7,16.9,경상남도
1561,2020,목포,14.0,17.5,11.0,33.3,-7.5,1427.7,16.3,전라남도
1562,2020,여수,15.1,18.6,12.2,32.6,-7.0,1751.9,17.4,전라남도
1563,2020,흑산도,14.1,17.4,11.8,33.1,-3.3,1187.2,16.4,전라남도
1564,2020,완도,14.9,19.1,11.3,34.0,-5.3,1580.7,16.0,전라남도
1565,2020,고창,13.3,18.6,8.9,34.0,-10.5,1554.7,15.0,전라북도
1566,2020,순천,13.0,18.9,8.0,35.6,-9.3,1906.1,14.2,전라남도
1567,2020,홍성,12.8,18.0,8.0,34.7,-12.6,1609.7,15.1,충청남도
1568,2020,제주,16.7,20.0,14.0,36.3,-1.4,1389.5,17.6,제주도
1569,2020,고산,16.0,19.0,13.6,32.9,-1.4,1228.9,18.0,제주도
1570,2020,성산,16.0,19.5,12.6,33.8,-2.8,2116.2,16.7,제주도
1571,2020,서귀포,16.8,19.9,13.9,31.3,-2.1,2089.6,19.4,제주도
1572,2020,진주,13.7,20.0,8.3,35.7,-9.8,1812.7,16.0,경상남도
1573,2020,강화,11.9,16.6,7.3,34.2,-13.6,1436.9,14.1,인천광역시
1574,2020,양평,12.5,18.1,7.7,35.0,-14.7,1366.4,15.0,경기도
1575,2020,이천,12.5,18.4,7.3,34.8,-15.5,1668.8,14.3,경기도
1576,2020,인제,11.2,17.3,6.2,35.1,-16.7,1429.1,14.1,강원도
1577,2020,홍천,11.6,18.0,6.3,35.7,-18.2,1485.8,13.9,강원도
1578,2020,태백,9.6,15.0,4.9,34.9,-17.1,1530.1,11.9,강원도
1579,2020,정선,11.0,17.4,6.0,36.0,-17.8,1305.4,13.6,강원도
1580,2020,제천,11.0,17.1,5.3,33.9,-20.3,1551.8,13.5,충청북도
1581,2020,보은,11.7,18.0,6.3,33.5,-17.3,1768.8,14.5,충청북도
1582,2020,천안,12.2,18.0,7.0,34.1,-16.0,1443.5,14.1,충청남도
1583,2020,보령,13.1,17.7,9.1,34.5,-8.7,1301.9,15.3,충청남도
1584,2020,부여,12.8,18.9,7.7,34.8,-12.4,1624.8,15.4,충청남도
1585,2020,금산,12.5,18.7,7.2,34.4,-15.4,1758.2,14.9,충청남도
1586,2020,부안,13.5,18.5,9.4,34.5,-11.1,1694.8,16.1,전라북도
1587,2020,임실,12.0,18.0,6.9,32.7,-13.2,1869.8,14.2,전라북도
1588,2020,정읍,13.2,18.5,8.8,34.0,-10.9,1718.9,14.9,전라북도
1589,2020,남원,13.1,19.1,8.1,34.7,-12.3,2007.2,15.3,전라북도
1590,2020,장수,11.2,17.3,6.0,33.2,-13.1,2126.0,13.6,전라북도
1591,2020,고창군,13.3,18.7,8.7,33.7,-11.0,1671.7,15.5,전라북도
1592,2020,영광,13.3,18.4,9.0,34.5,-9.9,1787.9,16.7,전라남도
1593,2020,김해,14.8,20.2,10.6,35.8,-8.9,1702.5,16.3,경상남도
1594,2020,순창,13.0,18.9,8.0,34.8,-12.6,2133.7,15.0,전라북도
1595,2020,북창원,15.2,20.5,10.9,36.9,-7.7,1798.6,16.3,경상남도
1596,2020,양산,15.0,20.7,10.4,37.8,-8.2,1892.5,16.1,경상남도
1597,2020,보성,14.6,19.8,9.8,35.1,-7.6,1716.2,15.6,전라남도
1598,2020,강진,14.2,19.5,9.6,34.3,-7.6,1654.4,15.1,전라남도
1599,2020,장흥,13.7,19.2,8.6,34.4,-9.3,1692.2,15.5,전라남도
